id,target
281,3
282,3
283,3
284,0
285,2
286,3
287,3
288,1
289,1
290,0
291,0
292,1
293,1
294,3
295,3
296,3
297,2
298,2
299,3
300,1
301,1
302,2
303,0
304,0
305,1
306,0
307,3
308,1
309,1
310,0
311,2
312,3
313,0
314,1
315,1
316,1
317,1
318,0
319,3
320,3
321,2
322,1
323,3
324,0
325,3
326,3
327,0
328,0
329,3
330,1
331,0
332,3
333,3
334,1
335,0
336,1
337,2
338,1
339,3
340,3
341,2
342,3
343,2
344,1
345,1
346,3
347,0
348,3
349,3
350,0
351,3
352,0
353,3
354,3
355,0
356,3
357,2
358,0
359,3
360,2
361,2
362,1
363,2
364,1
365,1
366,1
367,3
368,3
369,0
370,1
371,3
372,3
373,3
374,0
375,3
376,3
377,1
378,0
379,1
380,2
381,0
382,0
383,3
384,3
385,1
386,3
387,0
388,2
389,2
390,0
391,2
392,3
393,3
394,2
395,3
396,2
397,2
398,3
399,0
400,2
401,3
402,0
403,2
404,2
405,3
406,2
407,0
408,3
409,1
410,1
411,3
412,2
413,2
414,3
415,2
416,3
417,2
418,3
419,1
420,2
421,2
422,2
423,1
424,0
425,3
426,1
427,2
428,3
429,0
430,3
431,0
432,0
433,0
434,1
435,0
436,2
437,2
438,0
439,2
440,1
441,0
442,2
443,0
444,2
445,1
446,1
447,0
448,0
449,3
450,2
451,3
452,2
453,0
454,0
455,3
456,1
457,0
458,1
459,2
460,3
461,2
462,2
463,3
464,2
465,3
466,2
467,3
468,2
469,2
470,2
471,0
472,3
473,1
474,0
475,1
476,3
477,0
478,1
479,2
480,3
481,2
482,2
483,1
484,3
485,3
486,1
487,3
488,1
489,1
490,3
491,0
492,3
493,2
494,1
495,3
496,2
497,0
498,2
499,2
500,3
501,2
502,3
503,3
504,1
505,0
506,3
507,1
508,0
509,3
510,1
511,2
512,3
513,3
514,0
515,3
516,2
517,2
518,3
519,1
520,3
521,0
522,1
523,3
524,2
525,3
526,0
527,3
528,2
529,2
530,0
531,3
532,3
533,0
534,1
535,0
536,3
537,1
538,2
539,1
540,2
541,3
542,3
543,2
544,2
545,1
546,3
547,2
548,2
549,2
550,3
551,0
552,3
553,3
554,1
555,2
556,3
557,2
558,3
559,2
560,3
561,3
562,3
563,3
564,0
565,1
566,2
567,3
568,3
569,2
570,1
571,2
572,1
573,2
574,0
575,2
576,3
577,1
578,2
579,3
580,0
581,1
582,3
583,2
584,0
585,1
586,3
587,0
588,3
589,1
590,2
591,1
592,2
593,3
594,1
595,1
596,2
597,3
598,3
599,2
600,1
601,3
602,3
603,2
604,1
605,1
606,2
607,2
608,3
609,3
610,2
611,0
612,1
613,0
614,0
615,2
616,1
617,3
618,1
619,0
620,3
621,1
622,2
623,2
624,1
625,0
626,2
627,0
628,3
629,2
630,3
631,2
632,0
633,1
634,1
635,3
636,3
637,2
638,0
639,0
640,3
641,0
642,3
643,3
644,3
645,2
646,2
647,2
648,3
649,3
650,3
651,3
652,3
653,3
654,0
655,3
656,1
657,0
658,1
659,3
660,3
661,1
662,0
663,2
664,2
665,0
666,2
667,0
668,1
669,0
670,2
671,0
672,3
673,0
674,3
675,0
676,3
677,1
678,3
679,0
680,1
681,3
682,0
683,2
684,1
685,1
686,1
687,2
688,1
689,1
690,3
691,0
692,1
693,3
694,2
695,3
696,2
697,1
698,2
699,0
700,3
701,2
702,1
703,0
704,2
705,3
706,1
707,2
708,3
709,3
710,1
711,3
712,2
713,3
714,2
715,0
716,0
717,2
718,2
719,2
720,2
721,3
722,0
723,1
724,0
725,2
726,2
727,0
728,3
729,1
730,2
731,0
732,0
733,3
734,2
735,0
736,3
737,2
738,3
739,0
740,3
741,2
742,0
743,3
744,0
745,1
746,3
747,0
748,1
749,3
750,0
751,0
752,1
753,0
754,0
755,0
756,2
757,0
758,1
759,2
760,2
761,2
762,0
763,0
764,2
765,0
766,1
767,0
768,0
769,0
770,2
771,3
772,2
773,1
774,3
775,2
776,3
777,1
778,0
779,2
780,0
781,0
782,2
783,3
784,0
785,2
786,3
787,3
788,3
789,3
790,2
791,3
792,1
793,1
794,3
795,1
796,1
797,1
798,0
799,0
800,2
801,3
802,0
803,1
804,3
805,3
806,3
807,2
808,1
809,0
810,0
811,1
812,0
813,3
814,0
815,3
816,3
817,1
818,2
819,3
820,3
821,0
822,2
823,2
824,1
825,2
826,1
827,2
828,1
829,0
830,3
831,1
832,0
833,3
834,1
835,2
836,3
837,3
838,0
839,2
840,3
841,1
842,3
843,3
844,2
845,3
846,3
847,2
848,1
849,3
850,0
851,3
852,0
853,0
854,3
855,3
856,3
857,0
858,0
859,1
860,0
861,0
862,2
863,1
864,1
865,2
866,3
867,0
868,0
869,3
870,1
871,0
872,2
873,3
874,3
875,3
876,1
877,3
878,3
879,0
880,0
881,3
882,3
883,2
884,0
885,0
886,0
887,2
888,3
889,0
890,1
891,0
892,1
893,0
894,3
895,2
896,1
897,1
898,0
899,2
900,3
901,2
902,2
903,2
904,1
905,2
906,3
907,2
908,3
909,0
910,0
911,3
912,1
913,2
914,1
915,0
916,1
917,2
918,2
919,2
920,3
921,1
922,3
923,3
924,0
925,0
926,2
927,2
928,3
929,3
930,0
931,3
932,2
933,0
934,2
935,1
936,3
937,0
938,0
939,2
940,0
941,0
942,1
943,2
944,1
945,0
946,1
947,1
948,0
949,3
950,2
951,3
952,3
953,3
954,3
955,1
956,3
957,3
958,1
959,2
960,3
961,2
962,1
963,1
964,3
965,1
966,3
967,2
968,3
969,0
970,3
971,0
972,1
973,2
974,2
975,1
976,2
977,3
978,2
979,1
980,0
981,0
982,0
983,3
984,0
985,1
986,1
987,0
988,0
989,1
990,2
991,2
992,3
993,3
994,3
995,3
996,1
997,0
998,3
999,1
1000,3
1001,1
1002,3
1003,3
1004,2
1005,3
1006,1
1007,3
1008,1
1009,3
1010,2
1011,3
1012,3
1013,0
1014,0
1015,3
1016,0
1017,1
1018,0
1019,3
1020,1
1021,2
1022,0
1023,3
1024,2
1025,0
1026,3
1027,3
1028,3
1029,1
1030,1
1031,0
1032,1
1033,1
1034,0
1035,0
1036,2
1037,0
1038,1
1039,3
1040,3
1041,3
1042,3
1043,3
1044,2
1045,2
1046,1
1047,3
1048,0
1049,2
1050,2
1051,0
1052,2
1053,0
1054,1
1055,0
1056,0
1057,2
1058,2
1059,3
1060,1
1061,1
1062,0
1063,2
1064,1
1065,2
1066,1
1067,2
1068,3
1069,1
1070,0
1071,1
1072,3
1073,0
1074,2
1075,3
1076,1
1077,1
1078,0
1079,3
1080,2
1081,2
1082,0
1083,1
1084,2
1085,2
1086,2
1087,3
1088,3
1089,0
1090,1
1091,0
1092,3
1093,3
1094,1
1095,3
1096,0
1097,2
1098,1
1099,1
1100,1
1101,0
1102,1
1103,1
1104,3
1105,3
1106,3
1107,2
1108,0
1109,3
1110,2
1111,3
1112,1
1113,0
1114,2
1115,0
1116,3
1117,0
1118,0
1119,1
1120,3
1121,0
1122,1
1123,2
1124,1
1125,2
1126,3
1127,2
1128,1
1129,0
1130,1
1131,2
1132,0
1133,0
1134,1
1135,1
1136,2
1137,1
1138,2
1139,3
1140,2
1141,3
1142,0
1143,0
1144,1
1145,1
1146,0
1147,1
1148,2
1149,2
1150,1
1151,0
1152,0
1153,2
1154,1
1155,2
1156,0
1157,2
1158,0
1159,2
1160,1
1161,2
1162,0
1163,3
1164,1
1165,3
1166,2
1167,2
1168,2
1169,1
1170,0
1171,2
1172,3
1173,2
1174,2
1175,3
1176,3
1177,2
1178,0
1179,1
1180,2
1181,0
1182,2
1183,3
1184,1
1185,2
1186,0
1187,2
1188,1
1189,0
1190,0
1191,3
1192,0
1193,2
1194,2
1195,0
1196,3
1197,0
1198,3
1199,0
1200,2
1201,0
1202,0
1203,0
1204,1
1205,3
1206,3
1207,3
1208,3
1209,2
1210,0
1211,3
1212,0
1213,0
1214,3
1215,2
1216,3
1217,0
1218,2
1219,3
1220,2
1221,0
1222,2
1223,3
1224,3
1225,2
1226,1
1227,3
1228,1
1229,0
1230,2
1231,2
1232,3
1233,1
1234,3
1235,2
1236,3
1237,0
1238,2
1239,2
1240,1
1241,0
1242,0
1243,1
1244,3
1245,1
1246,3
1247,2
1248,3
1249,3
1250,1
1251,3
1252,3
1253,3
1254,2
1255,3
1256,0
1257,2
1258,1
1259,2
1260,0
1261,2
1262,0
1263,1
1264,1
1265,1
1266,1
1267,1
1268,0
1269,1
1270,0
1271,0
1272,2
1273,3
1274,3
1275,2
1276,3
1277,2
1278,0
1279,3
1280,0
1281,3
1282,3
1283,1
1284,1
1285,1
1286,2
1287,3
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,3
1296,0
1297,2
1298,2
1299,3
1300,1
1301,3
1302,2
1303,0
1304,3
1305,0
1306,0
1307,3
1308,3
1309,0
1310,2
1311,1
1312,2
1313,3
1314,2
1315,0
1316,1
1317,3
1318,3
1319,2
1320,0
1321,0
1322,1
1323,2
1324,3
1325,3
1326,3
1327,2
1328,2
1329,3
1330,2
1331,1
1332,2
1333,1
1334,3
1335,1
1336,2
1337,0
1338,1
1339,2
1340,2
1341,3
1342,1
1343,3
1344,0
1345,3
1346,2
1347,0
1348,1
1349,3
1350,1
1351,3
1352,0
1353,3
1354,1
1355,1
1356,1
1357,0
1358,2
1359,0
1360,2
1361,3
1362,2
1363,0
1364,3
1365,1
1366,3
1367,0
1368,1
1369,0
1370,1
1371,2
1372,2
1373,2
1374,1
1375,0
1376,1
1377,0
1378,3
1379,2
1380,2
1381,0
1382,0
1383,3
1384,0
1385,0
1386,2
1387,3
1388,3
1389,0
1390,1
1391,0
1392,3
1393,1
1394,0
1395,0
1396,0
1397,3
1398,0
1399,2
1400,0
1401,3
1402,3
1403,3
1404,2
1405,1
1406,1
1407,2
1408,2
1409,1
1410,3
1411,0
1412,3
1413,3
1414,1
1415,3
1416,1
1417,0
1418,2
1419,0
1420,1
1421,2
1422,0
1423,2
1424,0
1425,3
1426,1
1427,3
1428,3
1429,0
1430,2
1431,0
1432,0
1433,1
1434,0
1435,0
1436,1
1437,0
1438,0
1439,0
1440,3
1441,0
1442,1
1443,2
1444,0
1445,2
1446,3
1447,2
1448,3
1449,2
1450,0
1451,1
1452,2
1453,0
1454,2
1455,0
1456,3
1457,3
1458,3
1459,3
1460,3
1461,3
1462,2
1463,2
1464,0
1465,0
1466,0
1467,3
1468,3
1469,0
1470,1
1471,3
1472,3
1473,2
1474,3
1475,3
1476,0
1477,1
1478,1
1479,2
1480,0
1481,2
1482,0
1483,1
1484,3
1485,1
1486,0
1487,2
1488,3
1489,2
1490,0
1491,1
1492,1
1493,2
1494,2
1495,3
1496,2
1497,2
1498,3
1499,1
1500,1
1501,3
1502,3
1503,3
1504,2
1505,2
1506,1
1507,3
1508,1
1509,0
1510,2
1511,2
1512,2
1513,3
1514,2
1515,2
1516,0
1517,3
1518,2
1519,2
1520,1
1521,3
1522,3
1523,1
1524,0
1525,0
1526,1
1527,3
1528,0
1529,3
1530,2
1531,1
1532,0
1533,3
1534,2
1535,3
1536,0
1537,2
1538,1
1539,2
1540,2
1541,3
1542,1
1543,3
1544,0
1545,1
1546,1
1547,2
1548,2
1549,1
1550,3
1551,3
1552,3
1553,0
1554,0
1555,3
1556,2
1557,3
1558,3
1559,0
1560,3
1561,2
1562,0
1563,3
1564,0
1565,1
1566,0
1567,3
1568,3
1569,3
1570,0
1571,3
1572,0
1573,3
1574,3
1575,1
1576,3
1577,3
1578,3
1579,2
1580,3
1581,0
1582,0
1583,0
1584,3
1585,1
1586,2
1587,1
1588,1
1589,3
1590,1
1591,3
1592,0
1593,3
1594,2
1595,1
1596,1
1597,3
1598,3
1599,2
1600,3
1601,3
1602,0
1603,1
1604,2
1605,3
1606,0
1607,2
1608,2
1609,0
1610,1
1611,3
1612,3
1613,0
1614,0
1615,0
1616,1
1617,0
1618,3
1619,1
1620,1
1621,0
1622,0
1623,0
1624,1
1625,2
1626,0
1627,2
1628,3
1629,2
1630,3
1631,3
1632,0
1633,1
1634,1
1635,1
1636,0
1637,2
1638,3
1639,0
1640,0
1641,0
1642,0
1643,2
1644,2
1645,0
1646,3
1647,0
1648,3
1649,3
1650,1
1651,3
1652,3
1653,1
1654,3
1655,1
1656,2
1657,3
1658,0
1659,1
1660,0
1661,3
1662,2
1663,1
1664,2
1665,1
1666,1
1667,3
1668,2
1669,1
1670,3
1671,2
1672,1
1673,2
1674,0
1675,0
1676,3
1677,2
1678,0
1679,3
1680,1
1681,1
1682,1
1683,3
1684,0
1685,2
1686,1
1687,0
1688,2
1689,1
1690,2
1691,3
1692,2
1693,3
1694,2
1695,0
1696,2
1697,2
1698,1
1699,0
1700,3
1701,0
1702,3
1703,3
1704,3
1705,2
1706,2
1707,0
1708,2
1709,2
1710,3
1711,0
1712,1
1713,2
1714,3
1715,2
1716,0
1717,1
1718,3
1719,2
1720,2
1721,1
1722,2
1723,3
1724,1
1725,1
1726,1
1727,2
1728,2
1729,3
1730,1
1731,2
1732,2
1733,3
1734,1
1735,2
1736,1
1737,2
1738,3
1739,2
1740,3
1741,0
1742,0
1743,0
1744,3
1745,0
1746,2
1747,2
1748,2
1749,3
1750,1
1751,2
1752,3
1753,3
1754,2
1755,1
1756,0
1757,1
1758,2
1759,1
1760,3
1761,2
1762,0
1763,2
1764,2
1765,1
1766,0
1767,0
1768,3
1769,3
1770,1
1771,0
1772,1
1773,0
1774,1
1775,3
1776,1
1777,0
1778,0
1779,3
1780,3
1781,1
1782,1
1783,0
1784,2
1785,0
1786,0
1787,3
1788,3
1789,1
1790,1
1791,1
1792,3
1793,3
1794,0
1795,0
1796,2
1797,0
1798,3
1799,2
1800,2
1801,3
1802,2
1803,0
1804,3
1805,0
1806,3
1807,0
1808,1
1809,1
1810,0
1811,2
1812,3
1813,3
1814,2
1815,2
1816,0
1817,0
1818,3
1819,3
1820,2
1821,1
1822,3
1823,0
1824,2
1825,2
1826,1
1827,0
1828,3
1829,2
1830,2
1831,0
1832,3
1833,2
1834,0
1835,0
1836,2
1837,1
1838,1
1839,2
1840,1
1841,0
1842,0
1843,3
1844,0
1845,1
1846,3
1847,2
1848,3
1849,0
1850,2
1851,1
1852,1
1853,1
1854,3
1855,3
1856,3
1857,1
1858,0
1859,3
1860,2
1861,0
1862,0
1863,3
1864,1
1865,2
1866,2
1867,0
1868,2
1869,0
1870,0
1871,3
1872,3
1873,2
1874,3
1875,1
1876,0
1877,0
1878,0
1879,2
1880,3
1881,1
1882,2
1883,2
1884,1
1885,3
1886,1
1887,3
1888,3
1889,3
1890,1
1891,0
1892,0
1893,3
1894,1
1895,3
1896,3
1897,2
1898,1
1899,0
1900,0
1901,1
1902,3
1903,3
1904,0
1905,3
1906,1
1907,1
1908,1
1909,0
1910,2
1911,0
1912,0
1913,2
1914,1
1915,1
1916,3
1917,1
1918,3
1919,1
1920,0
1921,1
1922,1
1923,3
1924,3
1925,2
1926,3
1927,3
1928,0
1929,2
1930,3
1931,3
1932,3
1933,3
1934,2
1935,1
1936,0
1937,2
1938,0
1939,3
1940,3
1941,1
1942,1
1943,3
1944,3
1945,1
1946,0
1947,3
1948,2
1949,2
1950,1
1951,2
1952,1
1953,1
1954,1
1955,0
1956,3
1957,2
1958,3
1959,1
1960,0
1961,1
1962,3
1963,3
1964,1
1965,3
1966,1
1967,3
1968,1
1969,2
1970,1
1971,1
1972,1
1973,3
1974,1
1975,3
1976,1
1977,2
1978,1
1979,0
1980,3
1981,3
1982,2
1983,3
1984,3
1985,2
1986,2
1987,2
1988,2
1989,3
1990,3
1991,0
1992,2
1993,1
1994,0
1995,0
1996,1
1997,3
1998,2
1999,3
2000,2
2001,2
2002,2
2003,0
2004,0
2005,0
2006,2
2007,0
2008,2
2009,1
2010,0
2011,3
2012,1
2013,2
2014,2
2015,0
2016,1
2017,2
2018,1
2019,2
2020,1
2021,0
2022,3
2023,1
2024,2
2025,0
2026,0
2027,0
2028,1
2029,3
2030,3
2031,0
2032,3
2033,0
2034,1
2035,0
2036,0
2037,3
2038,2
2039,1
2040,1
2041,1
2042,1
2043,2
2044,1
2045,3
2046,1
2047,2
2048,0
2049,1
2050,2
2051,2
2052,2
2053,3
2054,1
2055,3
2056,3
2057,0
2058,2
2059,3
2060,2
2061,3
2062,0
2063,0
2064,0
2065,2
2066,0
2067,3
2068,3
2069,0
2070,2
2071,1
2072,0
2073,3
2074,0
2075,1
2076,1
2077,0
2078,2
2079,2
2080,3
2081,1
2082,0
2083,0
2084,3
2085,0
2086,0
2087,1
2088,0
2089,1
2090,3
2091,3
2092,1
2093,2
2094,2
2095,0
2096,3
2097,2
2098,1
2099,3
2100,1
2101,1
2102,1
2103,3
2104,0
2105,3
2106,3
2107,1
2108,0
2109,3
2110,1
2111,2
2112,3
2113,0
2114,0
2115,2
2116,0
2117,0
2118,1
2119,1
2120,1
2121,2
2122,1
2123,1
2124,3
2125,1
2126,0
2127,1
2128,2
2129,1
2130,1
2131,1
2132,0
2133,3
2134,3
2135,1
2136,1
2137,3
2138,0
2139,2
2140,1
2141,3
2142,0
2143,3
2144,1
2145,2
2146,0
2147,0
2148,0
2149,0
2150,3
2151,0
2152,1
2153,0
2154,2
2155,1
2156,2
2157,2
2158,0
2159,2
2160,0
2161,3
2162,3
2163,0
2164,2
2165,1
2166,3
2167,3
2168,1
2169,0
2170,3
2171,2
2172,0
2173,1
2174,0
2175,2
2176,2
2177,0
2178,3
2179,3
2180,0
2181,2
2182,3
2183,0
2184,0
2185,1
2186,3
2187,1
2188,3
2189,0
2190,2
2191,0
2192,3
2193,2
2194,0
2195,3
2196,3
2197,2
2198,0
2199,0
2200,2
2201,1
2202,3
2203,2
2204,2
2205,0
2206,3
2207,1
2208,2
2209,1
2210,2
2211,2
2212,1
2213,3
2214,1
2215,1
2216,3
2217,2
2218,0
2219,3
2220,1
2221,1
2222,1
2223,0
2224,1
2225,2
2226,3
2227,1
2228,3
2229,2
2230,0
2231,0
2232,0
2233,1
2234,2
2235,3
2236,0
2237,0
2238,2
2239,0
2240,2
2241,2
2242,2
2243,3
2244,0
2245,1
2246,2
2247,1
2248,2
2249,0
2250,1
2251,2
2252,1
2253,2
2254,0
2255,3
2256,3
2257,3
2258,0
2259,1
2260,0
2261,0
2262,1
2263,1
2264,2
2265,2
2266,3
2267,1
2268,0
2269,3
2270,1
2271,2
2272,2
2273,1
2274,3
2275,2
2276,2
2277,2
2278,1
2279,1
2280,3
2281,1
2282,0
2283,3
2284,0
2285,1
2286,2
2287,0
2288,0
2289,3
2290,2
2291,3
2292,2
2293,0
2294,3
2295,1
2296,1
2297,0
2298,2
2299,1
2300,0
2301,1
2302,0
2303,2
2304,2
2305,0
2306,3
2307,3
2308,0
2309,0
2310,3
2311,1
2312,3
2313,3
2314,2
2315,1
2316,3
2317,2
2318,2
2319,2
2320,3
2321,1
2322,3
2323,1
2324,0
2325,1
2326,3
2327,0
2328,1
2329,1
2330,2
2331,0
2332,2
2333,1
2334,0
2335,1
2336,0
2337,0
2338,0
2339,3
2340,2
2341,0
2342,2
2343,0
2344,0
2345,2
2346,3
2347,0
2348,2
2349,3
2350,2
2351,0
2352,2
2353,2
2354,2
2355,3
2356,0
2357,3
2358,0
2359,3
2360,2
2361,3
2362,1
2363,1
2364,2
2365,3
2366,3
2367,0
2368,0
2369,2
2370,0
2371,0
2372,1
2373,2
2374,3
2375,3
2376,0
2377,2
2378,1
2379,2
2380,0
2381,2
2382,0
2383,0
2384,1
2385,2
2386,0
2387,1
2388,0
2389,3
2390,0
2391,3
2392,2
2393,2
2394,0
2395,3
2396,0
2397,2
2398,0
2399,2
2400,2
2401,0
2402,2
2403,1
2404,3
2405,0
2406,2
2407,3
2408,1
2409,0
2410,1
2411,0
2412,1
2413,2
2414,3
2415,1
2416,3
2417,3
2418,3
2419,0
2420,0
2421,3
2422,2
2423,0
2424,0
2425,1
2426,1
2427,1
2428,3
2429,2
2430,2
2431,0
2432,0
2433,3
2434,0
2435,1
2436,1
2437,0
2438,0
2439,2
2440,1
2441,2
2442,2
2443,3
2444,2
2445,2
2446,1
2447,3
2448,2
2449,2
2450,0
2451,3
2452,1
2453,0
2454,0
2455,3
2456,1
2457,2
2458,2
2459,1
2460,0
2461,2
2462,1
2463,0
2464,2
2465,0
2466,3
2467,0
2468,3
2469,3
2470,3
2471,3
2472,1
2473,0
2474,1
2475,1
2476,1
2477,0
2478,3
2479,2
2480,2
2481,2
2482,0
2483,2
2484,3
2485,3
2486,0
2487,0
2488,2
2489,1
2490,0
2491,2
2492,1
2493,0
2494,0
2495,2
2496,2
2497,3
2498,2
2499,1
2500,3
2501,3
2502,0
2503,0
2504,2
2505,3
2506,1
2507,0
2508,2
2509,2
2510,3
2511,0
2512,0
2513,3
2514,0
2515,2
2516,2
2517,3
2518,2
2519,1
2520,0
2521,1
2522,2
2523,1
2524,3
2525,1
2526,3
2527,1
2528,3
2529,2
2530,0
2531,0
2532,3
2533,0
2534,2
2535,0
2536,1
2537,3
2538,0
2539,2
2540,0
2541,3
2542,3
2543,3
2544,3
2545,2
2546,0
2547,0
2548,3
2549,1
2550,3
2551,0
2552,1
2553,0
2554,1
2555,0
2556,3
2557,1
2558,2
2559,3
2560,2
2561,2
2562,1
2563,1
2564,0
2565,3
2566,3
2567,2
2568,3
2569,0
2570,3
2571,0
2572,1
2573,3
2574,0
2575,3
2576,3
2577,1
2578,2
2579,1
2580,1
2581,2
2582,3
2583,0
2584,2
2585,1
2586,3
2587,0
2588,2
2589,0
2590,2
2591,3
2592,3
2593,1
2594,3
2595,3
2596,3
2597,0
2598,0
2599,3
2600,1
2601,2
2602,2
2603,3
2604,3
2605,3
2606,1
2607,3
2608,3
2609,2
2610,3
2611,0
2612,3
2613,2
2614,3
2615,1
2616,2
2617,3
2618,2
2619,1
2620,2
2621,3
2622,1
2623,1
2624,1
2625,3
2626,0
2627,2
2628,0
2629,3
2630,0
2631,2
2632,3
2633,3
2634,1
2635,3
2636,0
2637,0
2638,3
2639,3
2640,1
2641,2
2642,3
2643,2
2644,1
2645,3
2646,1
2647,3
2648,2
2649,2
2650,1
2651,3
2652,0
2653,3
2654,3
2655,0
2656,3
2657,2
2658,3
2659,0
2660,0
2661,2
2662,1
2663,1
2664,0
2665,3
2666,3
2667,3
2668,3
2669,3
2670,3
2671,0
2672,1
2673,2
2674,3
2675,0
2676,1
2677,0
2678,1
2679,3
2680,1
2681,2
2682,3
2683,3
2684,2
2685,2
2686,2
2687,0
2688,0
2689,3
2690,1
2691,2
2692,1
2693,1
2694,3
2695,1
2696,3
2697,3
2698,2
2699,2
2700,0
2701,3
2702,3
2703,1
2704,3
2705,0
2706,1
2707,3
2708,0
2709,3
2710,0
2711,3
2712,2
2713,3
2714,3
2715,1
2716,3
2717,1
2718,3
2719,0
2720,0
2721,3
2722,3
2723,0
2724,3
2725,3
2726,0
2727,1
2728,0
2729,1
2730,1
2731,1
2732,1
2733,2
2734,1
2735,3
2736,2
2737,3
2738,3
2739,3
2740,1
2741,1
2742,3
2743,1
2744,2
2745,3
2746,0
2747,2
2748,2
2749,0
2750,1
2751,0
2752,1
2753,2
2754,0
2755,0
2756,0
2757,2
2758,1
2759,3
2760,0
2761,1
2762,0
2763,2
2764,3
2765,1
2766,3
2767,2
2768,3
2769,3
2770,0
2771,0
2772,2
2773,3
2774,2
2775,2
2776,3
2777,2
2778,0
2779,2
2780,0
2781,2
2782,1
2783,0
2784,3
2785,3
2786,0
2787,0
2788,3
2789,0
2790,1
2791,3
2792,0
2793,0
2794,3
2795,2
2796,1
2797,1
2798,3
2799,1
2800,3
2801,2
2802,1
2803,0
2804,3
2805,3
2806,0
2807,0
2808,1
2809,3
2810,3
2811,2
2812,3
2813,1
2814,0
2815,0
2816,2
2817,1
2818,0
2819,0
2820,0
2821,1
2822,0
2823,3
2824,3
2825,1
2826,1
2827,3
2828,3
2829,2
2830,2
2831,3
2832,2
2833,1
2834,3
2835,3
2836,0
2837,1
2838,3
2839,2
2840,1
2841,1
2842,3
2843,0
2844,3
2845,2
2846,1
2847,1
2848,0
2849,3
2850,1
2851,2
2852,1
2853,0
2854,0
2855,2
2856,3
2857,0
2858,2
2859,1
2860,2
2861,0
2862,3
2863,3
2864,2
2865,1
2866,3
2867,0
2868,0
2869,0
2870,0
2871,2
2872,1
2873,0
2874,2
2875,3
2876,3
2877,3
2878,1
2879,1
2880,2
2881,3
2882,2
2883,1
2884,2
2885,3
2886,0
2887,0
2888,0
2889,2
2890,3
2891,3
2892,1
2893,3
2894,3
2895,2
2896,0
2897,3
2898,2
2899,0
2900,3
2901,3
2902,2
2903,3
2904,2
2905,1
2906,1
2907,1
2908,3
2909,3
2910,1
2911,1
2912,2
2913,2
2914,1
2915,0
2916,1
2917,1
2918,1
2919,1
2920,3
2921,2
2922,3
2923,0
2924,3
2925,3
2926,1
2927,3
2928,2
2929,2
2930,0
2931,2
2932,3
2933,0
2934,3
2935,2
2936,3
2937,2
2938,2
2939,1
2940,2
2941,3
2942,2
2943,0
2944,3
2945,2
2946,0
2947,0
2948,3
2949,1
2950,3
2951,0
2952,0
2953,0
2954,1
2955,3
2956,3
2957,3
2958,2
2959,0
2960,3
2961,0
2962,2
2963,2
2964,2
2965,2
2966,0
2967,3
2968,3
2969,1
2970,3
2971,1
2972,3
2973,0
2974,3
2975,3
2976,3
2977,1
2978,2
2979,2
2980,2
2981,1
2982,2
2983,2
2984,0
2985,0
2986,0
2987,2
2988,0
2989,2
2990,1
2991,0
2992,3
2993,1
2994,3
2995,0
2996,2
2997,3
2998,1
